646,191,6,53,22,normal
811,820,6,20,80,normal
1000,458,17,53,80,normal
899,52,1,53,20,normal
954,138,6,53,22,normal
748,827,17,23,23,normal
328,658,1,53,22,normal
363,629,17,23,443,normal
772,343,6,443,23,normal
570,689,6,53,68,normal
529,992,89,20,443,normal
838,988,17,80,53,normal
41,508,6,80,20,normal
730,279,17,25,25,normal
263,359,17,20,53,normal
686,669,6,79,25,normal
738,415,6,25,25,normal
904,533,1,80,80,normal
719,532,6,53,80,normal
770,491,6,443,53,normal
100,418,6,68,20,normal
759,26,1,20,20,normal
621,255,1,79,53,normal
772,337,6,53,53,normal
792,962,6,68,68,normal
85,258,6,25,23,normal
775,656,17,80,55,anomaly
65,710,17,80,53,normal
187,580,17,22,53,normal
342,205,17,79,80,normal
137,368,6,23,53,normal
898,479,1,23,23,normal
43,470,6,20,23,normal
357,701,17,53,80,normal
195,983,6,20,80,normal
496,61,6,25,22,normal
197,22,6,22,22,normal
725,220,6,53,443,normal
411,559,6,20,68,normal
12,914,17,22,79,normal
405,661,1,443,25,normal
953,355,17,20,53,normal
646,540,17,80,53,normal
676,850,6,25,80,anomaly
241,255,17,53,22,normal
517,384,6,80,80,normal
319,810,6,22,80,normal
805,835,17,53,80,normal
367,530,6,53,80,normal
56,576,6,22,80,normal
578,790,6,80,20,normal
523,963,6,443,53,normal
525,861,89,23,25,normal
927,896,6,22,23,normal
627,617,6,53,25,normal
561,547,6,22,25,normal
573,232,6,53,80,normal
14,576,6,443,25,normal
335,411,6,80,53,normal
28,227,17,20,23,normal
55,548,6,80,53,normal
430,907,6,25,23,normal
635,894,17,53,53,normal
947,431,6,20,22,normal
574,483,1,23,53,normal
101,489,17,53,22,normal
676,390,17,443,443,normal
68,875,17,20,80,normal
521,320,17,68,80,normal
943,940,6,80,53,normal
601,667,6,23,53,normal
689,747,6,68,53,normal
156,216,89,80,80,normal
482,450,1,80,25,normal
149,857,17,80,443,normal
490,128,6,25,23,normal
364,811,6,53,443,normal
875,342,17,53,80,normal
721,103,6,443,22,normal
727,579,6,53,25,normal
156,676,6,80,25,normal
850,731,6,80,53,normal
573,503,17,80,53,normal
893,907,6,53,22,normal
909,739,17,443,53,normal
12,572,17,22,53,normal
234,443,6,80,20,normal
580,913,17,23,443,normal
264,818,6,53,80,normal
820,599,17,80,80,normal
837,70,6,53,23,normal
286,9,89,22,53,normal
220,49,6,53,20,normal
769,423,17,80,22,normal
142,949,17,80,79,normal
483,319,6,80,443,normal
402,162,6,23,80,normal
62,25,17,443,20,normal
522,916,6,443,80,normal
780,424,6,53,20,normal
750,4,17,22,22,normal
572,872,17,20,25,normal
588,18,17,23,20,normal
576,920,6,80,23,normal
693,157,17,23,20,normal
746,185,17,443,80,normal
668,981,1,80,53,normal
369,574,17,53,20,normal
559,647,6,79,80,normal
196,691,89,80,22,normal
571,940,6,53,23,normal
795,94,17,443,80,normal
874,648,6,79,80,normal
813,56,6,22,25,normal
104,282,1,80,443,normal
959,143,6,53,80,normal
481,674,6,79,80,normal
882,598,17,23,53,normal
321,462,6,53,53,normal
546,907,17,25,80,normal
311,743,6,53,80,normal
695,630,6,20,23,normal
472,793,6,443,23,normal
956,44,6,20,25,normal
683,156,17,80,53,normal
1000,483,6,25,53,normal
931,999,6,68,25,normal
70,444,6,23,25,normal
911,247,17,80,20,normal
464,546,6,20,25,normal
213,972,1,80,23,normal
557,471,6,22,25,normal
179,849,17,80,80,normal
832,883,17,22,22,normal
791,237,1,20,22,normal
532,459,17,68,80,normal
216,520,89,25,23,normal
254,748,6,20,53,normal
628,753,17,20,80,normal
883,928,1,80,53,normal
266,253,17,80,53,normal
196,513,6,53,20,normal
182,971,17,53,53,normal
391,384,17,68,53,normal
610,210,6,25,25,normal
443,228,6,25,23,normal
173,548,6,80,22,normal
891,824,6,20,22,normal
922,953,6,80,80,normal
538,684,6,80,20,normal
736,212,6,53,443,normal
627,626,17,22,22,normal
62,841,17,53,443,normal
231,993,6,22,25,normal
261,801,6,20,80,normal
583,677,6,80,25,normal
466,896,17,22,53,normal
298,199,6,80,80,normal
803,737,6,53,53,normal
815,305,17,443,68,normal
276,90,6,80,80,normal
261,927,17,23,80,normal
405,511,6,53,23,normal
486,474,17,443,22,normal
185,432,17,53,23,normal
621,912,17,23,53,normal
440,297,6,80,25,normal
152,221,1,23,22,normal
846,657,6,80,53,normal
925,311,6,53,25,normal
67,133,6,68,53,normal
458,818,17,20,443,normal
474,258,17,22,25,normal
813,362,6,22,23,normal
913,847,17,80,22,normal
831,368,17,23,80,normal
531,606,6,80,23,normal
287,31,6,443,25,normal
745,543,89,79,79,normal
384,90,6,20,80,normal
497,833,6,68,80,normal
691,389,17,20,443,normal
480,774,6,80,23,normal
694,597,6,23,25,normal
577,237,6,443,443,normal
420,822,17,23,20,normal
294,325,17,53,20,normal
244,718,6,53,22,normal
965,881,17,22,20,normal
753,137,6,80,23,normal
120,135,6,23,53,normal
946,835,17,80,68,normal
778,382,17,23,53,normal
951,657,17,80,23,normal
102,859,6,23,80,normal
642,52,6,80,80,normal
377,717,17,53,80,normal
21,318,17,79,23,normal
565,301,17,20,53,normal
839,527,17,80,80,normal
176,398,17,80,22,normal
273,835,6,25,80,normal
162,913,17,80,53,normal
697,496,17,80,53,normal
768,984,17,80,68,normal
110,789,6,22,22,normal
370,795,17,25,68,normal
1000,827,17,80,25,normal
971,740,1,53,20,normal
471,152,6,25,443,normal
184,620,6,443,22,normal
434,504,6,20,443,normal
129,647,17,68,443,normal
117,112,6,80,20,normal
453,481,17,53,22,normal
990,955,17,22,23,normal
447,538,17,443,79,normal
878,630,6,53,20,normal
819,152,1,53,80,normal
482,895,6,443,80,normal
564,117,6,443,53,normal
268,991,17,79,68,normal
959,845,6,80,53,normal
550,973,6,53,20,normal
820,990,6,80,25,normal
387,835,17,20,20,normal
288,846,6,79,22,normal
302,866,6,80,23,normal
997,51,1,80,80,normal
902,998,6,53,22,normal
66,501,6,79,22,normal
454,926,17,23,20,normal
32,751,1,25,20,normal
975,624,1,23,80,normal
217,734,6,80,443,normal
267,551,6,53,80,normal
898,690,6,25,25,normal
463,353,17,53,80,normal
251,546,1,443,80,normal
457,715,17,22,68,normal
971,259,17,53,80,normal
504,822,1,53,53,normal
41,261,6,68,23,normal
540,356,6,443,80,normal
12,666,1,80,53,normal
451,922,17,25,80,normal
132,242,6,53,53,normal
97,245,17,20,53,normal
526,880,17,80,443,normal
155,648,17,53,20,normal
348,811,17,20,80,normal
577,171,17,79,20,normal
623,530,17,25,53,normal
728,166,17,53,20,normal
207,564,6,53,53,normal
482,223,17,80,23,normal
849,53,1,443,443,normal
84,630,17,25,80,normal
243,654,6,80,23,normal
793,616,6,22,25,normal
728,187,17,53,53,normal
5,158,1,25,53,normal
24,335,17,80,80,normal
235,646,6,53,23,normal
589,976,17,68,53,normal
320,165,17,53,53,normal
947,698,6,80,20,normal
165,439,17,22,53,normal
437,621,17,53,79,normal
504,275,6,25,80,normal
241,478,17,68,20,normal
399,210,17,20,23,normal
140,843,1,53,22,normal
33,717,6,80,80,normal
152,659,17,443,53,normal
479,841,17,23,20,normal
178,719,17,80,53,normal
76,833,17,22,25,normal
240,625,6,80,23,normal
279,200,6,53,23,normal
408,398,17,80,80,normal
76,911,6,20,53,normal
36,521,6,25,53,normal
122,795,6,22,80,normal
655,547,6,53,53,normal
614,641,17,53,23,normal
665,888,17,80,20,normal
914,343,6,53,443,normal
752,111,6,20,443,normal
772,325,17,68,22,normal
452,827,6,80,20,normal
731,954,6,25,25,normal
801,983,6,68,25,normal
132,479,17,22,20,normal
710,168,17,443,53,normal
496,836,6,23,80,normal
918,874,6,53,443,normal
397,719,6,20,53,normal
377,511,6,22,79,normal
864,513,1,443,53,normal
77,640,6,80,79,normal
918,778,6,79,80,normal
734,465,17,443,53,normal
863,296,17,80,22,normal
361,419,17,80,23,normal
716,347,6,25,22,normal
116,9,6,53,443,normal
447,436,6,23,20,normal
566,193,17,53,20,normal
180,490,6,80,80,normal
621,422,89,80,25,normal
857,712,17,22,80,normal
914,160,6,80,80,normal
460,645,1,22,25,normal
697,842,6,25,53,normal
645,950,17,68,25,normal
927,551,6,20,20,normal
632,537,17,80,25,normal
496,686,17,68,80,normal
934,169,1,443,25,normal
993,229,6,23,53,normal
791,525,17,20,22,normal
613,295,6,443,23,normal
832,535,6,22,80,normal
159,680,6,80,53,normal
881,823,6,80,80,normal
875,851,17,53,23,normal
431,411,17,53,443,normal
668,268,6,22,80,normal
489,177,17,79,68,normal
13,777,17,20,22,normal
316,485,17,80,53,normal
520,722,1,80,443,normal
999,353,89,20,25,normal
101,238,89,25,443,normal
332,391,17,20,80,normal
611,439,6,23,20,normal
730,415,1,23,443,normal
734,701,17,443,53,normal
387,278,17,80,68,normal
319,946,17,20,53,normal
459,843,17,53,68,normal
621,131,17,53,53,normal
888,925,6,22,80,normal
392,241,6,53,80,normal
184,1,17,20,23,normal
974,85,1,443,68,normal
508,696,89,20,80,normal
468,899,6,79,443,normal
293,275,17,20,79,normal
776,270,17,79,80,normal
270,251,6,53,53,normal
562,143,1,20,80,normal
533,433,17,23,79,normal
162,234,6,53,68,normal
199,75,17,80,80,normal
1,492,6,80,20,normal
897,493,6,25,22,normal
954,482,6,80,20,normal
655,328,6,80,68,normal
936,677,17,20,23,normal
890,175,6,80,68,normal
309,948,6,22,443,normal
231,470,89,80,53,normal
905,377,6,25,25,normal
344,373,17,22,80,normal
50,320,6,80,53,normal
464,989,1,53,80,normal
782,801,17,68,20,normal
344,262,6,80,23,normal
925,1,6,443,443,normal
301,253,17,20,53,normal
277,851,17,79,20,normal
983,812,17,23,20,normal
372,821,17,80,53,normal
936,473,6,80,443,normal
257,652,1,53,53,normal
964,821,6,23,20,normal
345,415,1,20,79,normal
982,781,6,443,23,normal
576,709,6,53,68,normal
292,789,6,80,80,normal
955,117,6,22,25,normal
963,566,17,53,22,normal
873,304,1,443,68,normal
615,542,17,53,20,normal
347,152,17,53,53,normal
35,4,6,80,22,normal
554,412,6,80,68,normal
866,994,17,53,25,normal
859,118,6,53,68,normal
77,722,17,22,20,normal
65,781,6,25,25,normal
328,933,6,68,20,normal
280,862,1,79,53,normal
627,508,6,25,22,normal
15,886,6,80,80,normal
114,472,17,22,53,normal
59,981,6,20,80,normal
899,722,6,25,22,normal
49,670,6,22,80,normal
918,318,6,68,80,normal
150,35,6,443,80,normal
243,36,89,80,23,normal
261,660,6,22,23,normal
277,707,6,53,25,normal
980,668,17,53,443,normal
317,845,17,22,80,normal
553,472,6,443,53,normal
897,950,89,23,443,normal
552,909,6,80,68,normal
748,189,17,53,443,normal
140,56,6,80,23,normal
928,216,17,53,25,normal
941,607,6,80,53,normal
93,308,6,443,53,normal
986,739,1,20,23,normal
796,861,1,22,68,normal
273,978,17,23,80,normal
214,520,17,79,25,normal
733,781,17,80,443,normal
125,529,17,25,53,normal
441,997,17,80,80,normal
169,538,1,80,443,normal
247,826,1,53,80,normal
936,719,6,443,53,normal
574,160,17,443,25,normal
607,674,6,22,443,normal
424,132,6,79,443,normal
947,158,17,443,80,normal
962,218,6,22,80,normal
812,290,17,25,443,normal
37,777,6,25,23,normal
921,446,1,53,443,normal
642,802,17,80,443,normal
872,227,17,20,23,normal
357,18,17,443,53,normal
289,55,17,53,80,normal
520,710,6,23,20,normal
218,918,6,53,80,normal
836,598,6,22,22,normal
804,354,17,68,80,normal
691,173,6,53,79,normal
216,275,6,20,80,normal
39,639,6,23,22,normal
874,579,17,25,23,normal
852,865,6,25,53,normal
757,516,17,25,23,normal
574,834,17,25,20,normal
730,236,17,443,80,normal
263,551,6,53,25,normal
960,27,17,23,80,normal
639,654,1,23,80,normal
891,941,89,80,25,normal
633,960,6,22,23,normal
873,662,6,25,53,normal
738,911,6,23,80,normal
841,555,17,79,80,normal
708,223,17,20,80,normal
654,65,1,23,23,normal
868,116,6,22,443,normal
62,716,6,25,53,normal
475,832,6,80,22,normal
133,160,17,20,25,normal
600,151,6,25,20,normal
569,663,17,23,53,normal
72,248,17,80,79,normal
962,548,89,68,23,normal
287,969,1,53,68,normal
172,869,6,23,443,normal
840,761,1,22,53,normal
752,935,17,80,443,normal
844,352,6,53,25,normal
810,67,17,25,23,normal
976,157,6,80,23,normal
250,637,17,53,53,normal
311,476,17,80,25,normal
980,900,17,443,53,normal
608,673,17,23,80,normal
824,918,6,53,79,normal
729,940,6,20,68,normal
244,51,6,25,80,normal
158,41,6,53,23,normal
621,236,6,25,23,normal
510,150,6,20,80,normal
238,963,17,23,443,normal
517,917,17,53,80,normal
973,866,6,80,443,normal
946,300,17,53,20,normal
933,746,17,80,25,normal
452,548,89,20,68,normal
6,491,1,53,80,normal
362,32,17,20,22,normal
747,666,6,53,20,normal
278,547,17,80,22,normal
66,99,6,25,79,normal
808,864,17,53,79,normal
537,274,17,22,53,normal
817,179,6,22,443,normal
99,930,6,80,25,normal
592,759,6,80,22,normal
990,758,6,80,53,normal
427,976,17,23,25,normal
279,276,6,443,443,normal
717,743,6,25,53,normal
168,686,6,80,80,normal
156,192,6,25,68,normal
122,318,6,25,80,normal
886,896,6,25,23,normal
546,325,6,25,23,normal
800,639,17,22,53,normal
437,457,6,79,22,normal
750,325,89,53,20,normal
305,775,1,68,80,normal
648,664,17,25,443,normal
465,927,6,22,80,normal
537,685,6,53,25,normal
23,335,6,20,53,normal
666,735,17,22,23,normal
123,847,6,25,22,normal
962,522,6,25,23,normal
476,371,17,22,80,normal
639,499,6,20,68,normal
160,738,6,22,25,normal
289,181,17,25,68,normal
659,845,6,80,79,normal
580,776,6,22,80,normal
437,310,17,22,23,normal
100,727,6,23,68,normal
573,767,17,80,22,normal
471,501,17,80,443,normal
438,234,17,53,443,normal
5,137,6,443,443,normal
624,621,6,53,22,normal
740,213,17,79,443,normal
363,356,6,23,80,normal
673,380,1,68,443,normal
147,89,17,20,53,normal
222,345,6,80,53,normal
244,521,1,79,80,normal
441,217,17,23,53,normal
778,174,6,80,53,normal
913,275,6,80,443,normal
569,517,6,53,80,normal
446,708,89,80,23,normal
967,489,17,23,53,normal
483,222,17,25,443,normal
920,220,6,80,53,normal
744,228,17,80,80,normal
811,382,89,79,80,normal
285,738,6,53,53,normal
41,690,6,53,80,normal
140,706,89,68,53,normal
860,381,17,22,79,normal
93,689,17,80,25,normal
583,496,6,23,68,normal
802,740,17,80,20,normal
897,89,17,53,53,normal
84,353,17,53,80,normal
291,257,6,53,53,normal
917,639,6,443,53,normal
848,743,6,23,25,normal
501,158,17,68,68,normal
962,542,1,80,23,normal
149,669,17,443,80,normal
349,229,89,53,80,normal
298,874,89,23,80,normal
846,434,6,20,23,normal
914,229,6,68,22,normal
1,449,6,22,80,normal
259,496,6,22,80,normal
198,191,1,53,23,normal
592,5,17,80,80,normal
956,179,17,53,53,normal
506,422,6,25,25,normal
685,27,1,22,22,normal
903,398,6,22,20,normal
385,886,6,79,80,normal
374,439,1,23,68,normal
566,145,6,20,79,normal
620,587,17,25,80,normal
272,920,6,25,53,normal
269,349,6,53,25,normal
608,871,17,25,23,normal
855,834,6,53,23,normal
148,63,6,79,23,normal
686,12,17,22,53,normal
939,105,6,53,80,normal
273,92,17,80,443,normal
591,789,17,80,443,normal
745,741,17,25,23,normal
555,677,17,79,25,normal
12,828,17,443,53,normal
87,405,6,25,68,normal
870,726,89,53,23,normal
474,324,17,22,80,normal
163,749,6,80,80,normal
455,881,17,22,20,normal
212,351,6,23,80,normal
26,745,17,25,443,normal
950,577,6,80,443,normal
25,281,17,53,20,normal
28,303,6,23,25,normal
908,83,6,20,22,normal
518,550,6,20,53,normal
306,145,17,53,68,normal
776,374,6,53,53,normal
325,941,6,443,20,normal
918,627,6,53,68,normal
523,444,1,25,68,normal
687,923,6,443,25,normal
251,993,6,20,79,normal
800,770,17,53,22,normal
93,187,6,80,80,normal
578,653,6,443,80,normal
279,867,89,22,79,normal
450,831,17,443,68,normal
649,900,6,68,79,normal
711,986,6,53,53,normal
558,102,6,25,53,normal
791,887,89,20,443,normal
101,327,6,80,22,normal
726,856,17,80,53,normal
898,665,6,23,80,normal
523,894,17,53,80,normal
605,73,17,25,443,normal
700,809,6,79,53,normal
32,695,6,53,80,normal
22,846,17,443,68,normal
683,285,6,80,25,normal
10,59,17,80,23,normal
467,504,17,443,53,normal
175,123,17,443,80,normal
190,513,17,22,80,normal
213,617,6,25,80,normal
553,469,89,80,25,normal
502,409,17,22,68,normal
915,626,17,25,20,normal
636,205,17,79,23,normal
528,717,6,23,80,normal
865,809,6,25,443,normal
184,807,17,53,25,normal
899,986,6,23,80,normal
27,323,1,80,80,normal
795,294,6,80,79,normal
631,94,17,23,23,normal
908,50,6,79,53,normal
225,887,17,443,53,normal
125,40,17,80,443,normal
918,300,17,20,80,normal
228,969,6,20,53,normal
1808,372,17,25,22,anomaly
367,254,6,53,23,normal
135,429,6,79,53,normal
171,158,6,25,443,normal
849,574,6,23,22,normal
962,445,17,80,443,normal
846,139,6,80,80,normal
972,556,17,23,80,normal
931,495,17,443,22,normal
732,966,6,20,80,normal
950,28,6,25,80,normal
113,476,6,53,443,normal
299,448,6,68,80,normal
26,253,17,25,22,normal
572,596,6,53,443,normal
669,148,6,53,443,normal
721,308,6,25,80,normal
832,80,17,20,22,normal
164,119,6,23,53,normal
31,51,6,22,20,normal
308,82,17,20,25,normal
715,68,6,20,20,normal
686,192,17,22,20,normal
833,964,89,443,25,normal
294,157,1,80,80,normal
174,871,6,22,20,normal
672,796,17,80,80,normal
791,37,1,22,25,normal
608,569,17,23,23,normal
252,891,17,53,80,normal
283,23,17,20,53,normal
926,618,6,20,80,normal
325,197,6,20,80,normal
294,788,17,443,53,normal
507,453,17,22,79,normal
412,197,6,79,23,normal
32,931,17,53,22,normal
772,104,17,53,25,normal
69,233,17,443,443,normal
719,269,17,53,79,normal
722,445,1,80,22,normal
513,15,6,25,25,normal
550,212,6,80,22,normal
547,470,6,23,80,normal
366,723,17,53,23,normal
661,640,17,80,80,normal
972,751,6,79,23,normal
898,552,6,25,53,normal
8,1000,1,53,443,normal
620,995,6,25,25,normal
212,857,89,22,79,normal
503,589,17,53,25,normal
581,788,17,443,443,normal
903,85,6,80,79,normal
553,536,17,79,23,normal
280,637,17,53,22,normal
896,131,17,68,443,normal
462,104,17,80,25,normal
107,209,6,443,80,normal
843,173,17,80,79,normal
66,518,6,20,20,normal
744,969,6,20,68,normal
351,721,17,80,25,normal
553,166,6,80,25,normal
134,224,6,22,53,normal
574,75,6,53,22,normal
458,38,17,20,53,normal
451,884,1,20,79,normal
246,517,6,53,25,normal
639,961,6,53,25,normal
965,323,1,53,53,normal
209,177,6,53,53,normal
494,229,17,68,68,normal
415,43,6,80,68,normal
988,641,6,53,443,normal
263,850,6,443,80,anomaly
649,955,6,20,80,normal
933,16,17,20,53,normal
372,65,6,68,23,normal
401,342,6,25,53,normal
709,635,6,443,53,normal
222,4,6,79,20,normal
11,791,6,53,53,normal
980,482,6,22,80,normal
96,584,17,22,22,normal
411,522,6,23,53,normal
333,536,17,22,53,normal
616,93,17,80,53,normal
161,257,17,25,79,normal
703,181,6,443,53,normal
881,912,89,23,80,normal
820,566,17,80,68,normal
975,505,17,22,80,normal
30,915,6,68,79,normal
657,116,17,53,23,normal
511,888,6,80,25,normal
306,418,6,80,80,normal
457,882,17,68,53,normal
443,580,89,53,53,normal
678,575,17,79,53,normal
474,554,6,20,79,normal
349,328,6,22,80,normal
784,846,6,443,25,normal
769,553,6,68,443,normal
470,842,17,25,23,normal
13,995,6,53,443,normal
544,519,6,53,53,normal
810,609,17,80,23,normal
183,982,6,53,22,normal
236,37,17,80,80,normal
263,295,6,79,25,normal
672,479,6,80,80,normal
650,255,17,25,20,normal
825,434,6,53,53,normal
176,159,1,20,25,normal
541,535,1,80,22,normal
414,939,6,53,53,normal
568,890,6,80,79,normal
887,611,17,53,20,normal
847,449,6,22,79,normal
597,237,6,68,25,normal
880,869,17,22,22,normal
771,327,17,25,443,normal
639,383,6,80,80,normal
431,932,6,79,25,normal
172,276,17,443,53,normal
422,515,17,79,22,normal
587,737,6,53,20,normal
899,457,6,23,443,normal
423,10,6,25,23,normal
846,342,17,443,53,normal
472,57,89,22,80,normal
935,8,17,80,53,normal
463,594,17,443,20,normal
377,910,6,79,79,normal
296,283,17,443,20,normal
149,219,17,20,20,normal
273,779,17,79,20,normal
756,323,89,53,80,normal
889,862,89,53,443,normal
248,758,17,23,53,normal
982,950,1,25,443,normal
271,635,6,443,80,normal
701,663,17,20,25,normal
835,565,6,20,53,normal
217,330,89,53,443,normal
59,425,17,23,20,normal
797,711,1,443,25,normal
664,347,6,68,79,normal
942,58,17,53,80,normal
700,380,6,68,53,normal
132,835,17,53,23,normal
930,223,17,53,68,normal
259,831,17,80,53,normal
330,352,17,53,443,normal
964,609,17,53,80,normal
47,728,6,80,25,normal
939,961,6,443,23,normal
88,514,17,79,68,normal
311,246,17,23,23,normal
163,553,17,53,20,normal
530,581,89,80,443,normal
169,6,6,443,80,normal
442,143,17,53,22,normal
745,861,6,25,22,normal
118,141,6,20,53,normal
221,663,89,25,68,normal
134,425,17,443,53,normal
736,931,17,53,80,normal
160,612,17,68,80,normal
107,688,17,53,80,normal
243,969,6,25,443,normal
93,390,6,68,53,normal
24,846,1,443,443,normal
7,749,6,23,23,normal
346,665,6,22,20,normal
509,720,17,23,53,normal
926,875,6,20,79,normal
161,703,17,53,25,normal
477,851,6,443,80,normal
68,724,1,22,20,normal
949,62,17,68,68,normal
791,450,6,22,53,normal
107,720,6,23,80,normal
457,991,6,443,80,normal
398,921,17,80,80,normal
202,323,17,53,80,normal
380,99,17,80,79,normal
921,970,6,53,68,normal
797,900,17,79,25,normal
914,94,6,23,25,normal
163,162,17,68,25,normal
459,848,17,53,23,normal
235,312,6,23,22,normal
344,700,17,80,53,normal
577,475,6,22,53,normal
481,436,17,23,443,normal
711,119,6,80,53,normal
387,659,17,25,25,normal
251,20,6,79,443,normal
923,417,1,53,22,normal
888,449,17,53,25,normal
883,758,17,80,443,normal
940,24,6,53,80,normal
484,979,17,443,20,normal
948,564,6,22,53,normal
144,193,17,443,53,normal
914,342,6,53,20,normal
337,700,17,23,53,normal
508,459,89,53,80,normal
319,235,6,23,443,normal
364,941,6,22,443,normal
968,868,6,80,22,normal
281,909,17,68,22,normal
195,679,17,443,22,normal
995,823,6,25,53,normal
13,804,6,25,25,normal
224,872,6,53,53,normal
452,879,17,22,53,normal
925,684,17,80,79,normal
727,769,6,443,80,normal
237,736,17,20,53,normal
701,706,17,443,53,normal
215,856,6,23,23,normal
273,3,89,25,23,normal
477,265,17,20,25,normal
837,540,6,25,20,normal
375,858,6,68,80,normal
982,626,1,25,25,normal
873,747,6,23,23,normal
527,165,6,22,80,normal
398,488,6,22,80,normal
525,146,6,443,53,normal
653,854,17,80,80,normal
2,673,6,443,53,normal
629,296,6,443,25,normal
423,613,89,53,80,normal
468,542,1,443,53,normal
933,349,1,25,443,normal
102,95,6,80,80,normal
501,431,6,80,20,normal
847,896,17,23,80,normal
479,879,89,79,80,normal
534,672,6,23,20,normal
475,70,6,25,20,normal
609,814,1,20,20,normal
469,299,6,25,68,normal
807,135,6,23,80,normal
231,323,6,53,22,normal
783,405,17,23,80,normal
710,310,1,80,23,normal
240,933,17,25,53,normal
130,747,6,23,22,normal
35,819,6,25,22,normal
424,382,1,25,443,normal
467,403,6,22,53,normal
502,760,1,53,443,normal
193,488,17,25,79,normal
583,479,6,80,23,normal
156,545,6,25,25,normal
52,401,6,79,79,normal
178,551,17,25,80,normal
187,232,6,68,80,normal
553,810,6,79,68,normal
884,784,6,68,80,normal
312,765,17,80,25,normal
710,834,6,53,22,normal
903,268,6,22,53,normal
272,548,17,25,443,normal
73,476,17,80,20,normal
345,757,17,53,23,normal
801,307,6,80,23,normal
341,284,17,25,68,normal
875,761,6,80,20,normal
57,75,1,80,25,normal
522,683,6,53,22,normal
748,135,6,22,53,normal
835,522,17,79,25,normal
197,293,6,443,25,normal
619,574,6,23,443,normal
264,578,17,53,20,normal
333,237,6,20,22,normal
573,713,17,53,443,normal
383,621,17,20,23,normal
892,860,17,80,53,normal
295,537,6,53,79,normal
716,561,1,79,68,normal
498,843,17,25,443,normal
251,480,17,53,20,normal
981,567,6,80,25,normal
280,82,17,25,20,normal
642,830,6,53,443,normal
912,529,17,23,22,normal
656,417,17,53,53,normal
449,893,17,20,80,normal
277,610,6,80,23,normal
943,83,17,53,80,normal
693,16,17,443,23,normal
114,691,6,25,25,normal
947,752,6,80,53,normal
496,914,1,53,23,normal
618,14,6,22,22,normal
679,86,6,25,20,normal
6,643,6,80,25,normal
977,337,89,443,53,normal
102,747,89,22,22,normal
558,961,6,22,23,normal
377,111,6,80,53,normal
992,721,17,79,22,normal
99,167,17,53,443,normal
586,519,17,20,443,normal
378,690,17,53,443,normal
265,691,6,22,25,normal
175,688,17,22,22,normal
672,94,17,68,22,normal
73,537,17,20,53,normal
868,369,17,53,80,normal
644,661,1,25,20,normal
659,389,17,53,443,normal
357,622,1,22,22,normal
751,258,1,53,22,normal
925,402,1,79,23,normal
847,40,17,80,25,normal
233,26,17,80,20,normal
715,545,17,20,23,normal
444,577,6,22,80,normal
1808,372,17,68,22,anomaly
242,201,6,25,53,normal
620,206,17,80,443,normal
371,371,6,23,25,normal
211,619,89,80,443,normal
231,382,17,80,53,normal
983,303,17,53,68,normal
965,76,17,20,80,normal
847,971,89,443,23,normal
742,760,17,53,443,normal
831,301,1,79,22,normal
123,496,6,53,80,normal
320,496,17,23,53,normal
74,865,17,22,79,normal
111,587,6,53,68,normal
756,636,6,443,80,normal
393,158,6,443,23,normal
697,165,1,80,79,normal
175,928,17,53,80,normal
354,460,6,80,53,normal
780,664,1,53,68,normal
554,101,6,20,443,normal
217,540,17,53,25,normal
237,615,17,20,80,normal
847,381,6,25,53,normal
933,375,6,443,22,normal
442,781,1,53,80,normal
113,318,6,23,20,normal
534,612,17,22,22,normal
317,43,89,20,68,normal
856,593,6,22,443,normal
572,838,6,20,80,normal
831,834,89,80,25,normal
343,815,17,53,80,normal
654,373,6,79,20,normal
615,575,17,443,443,normal
227,996,17,68,53,normal
745,668,17,53,80,normal
456,414,6,25,79,normal
376,879,17,80,23,normal
422,155,6,443,22,normal
324,723,6,22,53,normal
255,830,6,23,53,normal
942,23,17,443,80,normal
410,560,6,68,53,normal
534,351,6,443,53,normal
730,965,1,53,22,normal
384,973,17,25,53,normal
199,376,1,80,68,normal
278,337,17,53,79,normal
291,384,17,22,23,normal
189,589,17,80,79,normal
567,418,6,53,25,normal
747,699,1,80,20,normal
677,776,6,53,53,normal
102,806,6,20,53,normal
878,381,17,20,53,normal
796,224,6,53,22,normal
382,760,17,23,80,normal
988,982,17,22,53,normal
690,318,6,53,80,normal
905,74,1,22,20,normal
396,626,6,23,53,normal
219,974,17,20,79,normal
582,170,17,23,80,normal
787,862,1,443,68,normal
906,148,6,22,22,normal
37,812,17,22,22,normal
896,938,89,22,25,normal
283,486,17,53,22,normal
666,250,6,53,53,normal
925,362,6,20,80,normal
672,633,17,53,25,normal
266,900,17,53,25,normal
684,204,6,22,23,normal
48,888,6,53,23,normal
663,963,6,22,53,normal
401,362,17,53,80,normal
848,581,6,80,79,normal
515,988,17,22,25,normal
363,867,1,22,20,normal
535,907,17,443,53,normal
766,361,6,80,53,normal
612,444,17,80,443,normal
52,501,6,22,22,normal
17,832,17,22,443,normal
882,728,89,443,22,normal
575,505,17,80,53,normal
788,913,6,22,80,normal
492,127,6,25,25,normal
610,646,17,443,20,normal
971,895,17,22,443,normal
831,933,17,23,25,normal
550,612,6,53,80,normal
936,927,17,25,22,normal
512,107,89,79,23,normal
392,582,89,53,53,normal
499,556,17,80,22,normal
